key,fare_amount
2015-06-27 23:12:00.00000010,5.5
2012-03-24 02:34:00.00000043,4.9
2012-07-13 07:00:00.00000085,10.5
2011-01-21 07:49:00.000000124,5.3
2013-09-23 10:48:55.0000002,25.5
2014-11-18 22:26:00.000000147,6.0
2015-05-06 17:53:09.0000006,7.5
2009-08-22 20:48:00.00000093,9.3
2010-04-18 03:35:00.000000165,10.5
2010-07-24 17:37:00.00000073,3.7
2015-01-31 00:08:02.0000004,13.0
2015-03-23 03:44:29.0000001,33.5
2009-08-11 12:19:39.0000003,4.5
2011-10-17 20:28:00.000000111,4.1
2013-06-22 13:18:00.0000003,7.0
2014-01-04 19:16:00.00000064,8.5
2009-07-02 19:25:00.000000152,8.1
2010-11-05 15:35:00.00000081,6.1
2011-08-23 09:27:47.0000003,12.5
2012-09-09 23:18:00.00000014,9.5
2013-08-04 23:30:42.0000002,5.0
2014-04-02 20:27:02.0000006,11.0
2009-10-13 15:17:00.000000120,7.7
2010-05-18 12:14:00.000000226,14.5
2012-06-02 12:06:00.00000074,8.1
2014-07-12 01:59:01.0000003,7.0
2009-05-27 15:30:00.000000137,12.9
2013-05-21 14:29:00.00000022,6.0
2014-07-15 08:13:13.0000002,5.5
2015-04-14 20:41:29.0000009,18.5
2009-01-02 19:10:26.0000003,10.1
2009-02-16 18:16:08.0000001,3.3
2009-08-09 13:08:00.000000125,24.9
2011-12-23 20:17:00.000000126,5.3
2012-03-29 19:10:30.0000001,6.1
2010-04-02 05:44:40.0000001,23.07
2011-01-07 08:40:00.000000225,7.3
2011-03-21 19:45:58.0000001,4.9
2012-07-01 12:17:07.0000001,6.9
2009-12-13 11:23:47.0000003,4.1
2010-03-17 18:08:00.00000070,7.7
2011-09-24 21:17:26.0000001,12.1
2012-01-12 20:27:00.000000113,6.9
2010-12-18 14:38:00.000000224,9.7
2011-01-14 17:44:00.000000161,7.3
2010-12-04 15:39:00.000000171,6.5
2011-05-14 21:31:05.0000006,9.3
2011-12-29 17:33:07.0000001,49.8
2014-11-07 00:54:55.0000001,5.5
2014-12-30 10:39:31.0000002,10.5
2009-02-27 02:12:00.00000052,11.3
2011-11-21 10:10:13.0000002,13.7
2012-06-11 09:19:17.0000002,4.5
2012-06-12 10:02:00.000000186,6.1
2013-05-24 06:08:35.0000002,7.5
2013-10-25 03:44:00.00000026,10.0
2014-01-07 10:26:00.00000088,8.0
2014-08-10 14:29:47.0000001,4.5
2009-01-30 15:21:28.0000002,8.5
2012-01-15 17:18:33.0000005,49.8
2012-11-05 09:32:00.00000023,8.5
2014-01-12 11:05:07.0000004,18.0
2010-07-11 18:26:00.000000128,6.5
2012-03-01 12:37:17.0000006,5.7
2013-05-30 00:19:15.0000001,8.0
2013-11-10 18:34:15.0000001,5.5
2010-09-20 12:53:00.00000022,10.9
2011-03-02 20:13:40.0000005,18.5
2009-03-10 06:55:26.0000006,8.5
2013-08-14 14:15:00.000000120,13.0
2010-02-13 20:38:00.0000009,2.9
2013-03-09 03:54:15.0000001,13.0
2014-08-22 11:59:00.000000124,7.0
2009-08-18 00:06:45.0000002,15.7
2012-04-03 00:53:00.00000037,4.9
2012-09-07 12:08:43.0000004,56.8
2014-08-03 17:56:00.000000113,7.5
2015-06-21 08:13:03.0000002,60.0
2009-09-30 22:15:28.0000002,8.1
2010-02-27 19:55:48.0000001,5.7
2010-03-18 11:54:45.0000003,4.1
2010-05-05 19:30:00.000000104,7.7
2012-04-11 14:46:00.000000171,9.3
2012-02-03 08:55:52.0000003,8.1
2012-06-18 01:21:00.00000039,6.1
2010-09-13 21:21:24.0000001,6.9
2014-03-12 12:01:42.0000005,10.0
2015-01-22 21:09:48.0000004,8.5
2009-09-01 19:35:26.0000003,37.7
2010-05-17 09:23:32.0000004,18.9
2014-03-12 09:18:00.00000019,12.0
2009-10-22 17:26:33.0000001,11.7
2010-02-24 17:57:00.00000051,11.7
2014-12-17 14:40:03.0000001,3.5
2009-12-17 19:02:16.0000003,15.3
2010-02-15 19:35:00.000000107,7.7
2011-03-15 19:34:24.0000003,4.5
2012-11-06 20:34:21.0000003,6.0
2010-01-09 17:57:00.00000015,11.3
2010-02-23 21:05:00.00000054,17.3
2012-09-08 00:04:53.0000007,8.5
2012-09-22 10:19:35.0000001,10.0
2012-09-12 02:28:35.0000001,11.5
2014-01-30 22:43:00.000000154,5.0
2014-04-01 14:17:00.00000090,13.0
2011-04-14 15:53:00.00000037,9.3
2011-04-14 15:53:00.000000129,7.7
2010-07-01 22:29:42.0000001,12.1
2009-03-16 10:49:27.0000004,11.3
2011-02-26 01:08:00.00000025,12.9
2011-04-11 12:53:44.0000006,7.3
2012-08-14 11:52:00.00000080,4.9
2013-10-27 18:21:00.000000144,6.0
2014-06-25 07:42:24.0000003,5.5
2010-08-19 22:29:00.00000029,19.7
2011-02-08 12:28:13.0000001,10.5
2011-02-24 09:33:51.0000003,4.5
2012-03-14 14:52:06.0000004,6.5
2012-10-12 04:42:00.00000035,17.0
2010-06-05 18:15:00.000000118,7.7
2012-08-28 06:23:33.0000001,6.9
2015-01-20 22:07:59.0000005,6.0
2009-04-30 19:59:22.0000003,50.0
2010-11-15 12:17:00.000000149,8.1
2012-12-30 01:23:26.0000005,7.5
2011-01-23 01:11:00.000000231,10.9
2014-10-11 11:18:00.0000003,17.5
2009-11-29 13:57:00.00000033,10.1
2013-05-14 06:35:26.0000001,13.5
2009-01-21 20:14:17.0000005,9.0
2009-10-12 11:28:30.0000001,6.9
2010-04-14 12:02:00.00000077,5.3
2010-06-12 08:44:46.0000003,5.3
2013-10-05 08:37:00.000000104,28.5
2013-10-15 20:15:00.000000118,6.0
2014-09-01 19:41:00.000000188,14.0
2011-09-01 06:19:50.0000002,5.3
2012-01-16 20:39:00.0000008,4.9
2012-08-28 08:16:43.0000003,5.3
2015-06-23 11:33:20.0000004,11.5
2009-05-19 20:24:37.0000002,6.1
2009-02-02 10:23:00.000000108,4.1
2010-01-09 19:45:00.00000011,12.1
2011-07-12 17:25:00.00000069,4.5
2010-08-30 08:21:03.0000001,21.3
2012-04-04 01:07:41.0000001,4.5
2012-04-23 18:06:00.00000028,11.7
2014-03-01 10:46:00.00000034,14.0
2014-04-24 16:27:26.0000001,6.5
2014-03-02 18:05:00.00000090,7.0
2014-04-12 16:58:24.0000003,11.0
2015-02-13 13:00:04.0000004,2.5
2010-04-08 22:33:18.0000001,8.5
2010-05-10 10:36:55.0000003,37.87
2012-08-08 08:22:00.000000178,8.9
2013-06-01 19:10:32.0000005,8.5
2014-03-11 18:11:00.0000005,7.5
2014-10-30 20:40:00.000000212,10.5
2011-04-20 21:13:00.000000160,36.1
2011-11-16 20:32:00.000000180,6.9
2013-11-30 11:33:42.0000004,5.0
2014-01-14 19:22:57.0000001,7.0
2009-02-21 17:30:00.000000144,4.5
2012-10-24 21:25:03.0000002,9.5
2013-08-07 21:22:00.000000207,57.33
2015-02-19 08:41:08.0000003,10.5
2012-07-19 00:39:10.0000001,6.5
2012-10-18 16:02:39.0000003,11.0
2009-02-15 23:25:19.0000001,12.2
2009-12-25 13:18:41.0000002,3.7
2013-04-17 07:47:00.000000131,5.0
2013-05-23 11:37:00.000000151,6.0
2010-04-06 13:31:25.0000003,7.3
2013-10-21 08:01:00.00000084,16.0
2014-07-23 13:23:44.0000003,7.0
2011-07-10 00:31:03.0000005,14.9
2011-12-15 12:29:28.0000003,39.7
2014-02-27 12:56:00.000000200,9.5
2015-04-13 21:47:17.0000002,21.0
2015-04-25 14:56:48.0000001,13.0
2011-05-22 15:22:09.0000003,7.3
2011-06-05 00:14:00.00000062,4.9
2013-02-10 17:03:00.0000009,4.5
2009-09-09 20:49:19.0000005,24.9
2014-06-02 16:16:00.00000049,12.0
2009-08-02 13:53:58.0000002,8.9
2011-04-07 17:54:00.000000186,6.9
2012-05-16 22:48:00.000000145,15.7
2012-11-20 15:29:00.00000033,7.0
2013-08-22 18:02:10.0000001,5.5
2010-01-16 18:34:07.0000001,12.9
2011-04-27 18:10:26.0000004,6.1
2010-04-16 15:18:04.0000003,8.5
2010-10-20 19:40:00.000000134,3.3
2011-01-05 08:36:10.0000005,49.8
2011-06-07 21:09:00.00000072,11.7
2011-06-30 19:24:00.000000162,10.1
2012-11-15 17:28:42.0000004,6.5
2009-07-10 19:30:00.00000039,10.1
2011-02-16 08:02:00.000000124,4.9
2011-05-11 22:56:00.00000029,9.7
2013-09-09 19:42:00.00000072,14.5
2012-07-15 17:23:00.000000105,49.8
2013-11-18 17:29:00.00000063,8.5
2014-05-04 16:17:00.000000125,5.0
2015-05-21 08:12:03.0000006,7.5
2010-01-13 12:41:05.0000003,4.9
2011-05-07 14:53:00.000000191,10.5
2009-06-28 21:48:00.00000063,8.1
2009-09-30 22:13:57.0000005,8.5
2011-07-21 09:22:31.0000002,12.9
2011-10-22 15:44:47.0000001,9.7
2012-12-06 20:38:37.0000002,7.5
2013-12-04 06:55:00.00000093,11.0
2014-11-08 09:00:00.00000019,16.0
2009-04-21 18:29:52.0000003,4.9
2010-10-09 13:44:00.000000170,9.7
2012-02-21 09:27:45.0000002,14.1
2009-12-03 09:52:06.0000001,10.9
2010-03-21 17:58:00.000000146,4.9
2011-01-12 08:12:00.00000053,7.7
2011-11-16 08:09:01.0000003,6.5
2013-07-25 22:03:21.0000004,5.5
2014-02-14 06:46:00.00000084,6.5
2014-02-28 01:17:00.00000034,4.5
2014-07-15 19:07:00.00000024,4.0
2009-07-03 21:38:23.0000001,13.3
2009-07-14 18:11:00.00000032,6.9
2011-07-19 07:57:00.000000150,7.3
2012-06-11 23:02:14.0000002,15.7
2014-10-08 20:18:16.0000001,9.0
2015-03-04 08:31:42.00000011,33.83
2009-07-24 20:23:00.000000204,10.9
2011-02-01 21:40:00.000000170,5.7
2013-08-22 00:42:44.0000003,5.0
2009-04-15 05:34:40.0000001,26.3
2009-06-09 18:50:00.000000195,45.0
2012-07-13 17:27:46.0000002,11.7
2014-05-08 11:33:00.000000132,12.5
2014-08-22 21:53:54.0000001,11.0
2014-09-27 13:20:59.0000003,10.0
2009-01-22 10:08:00.000000201,8.5
2012-12-02 17:27:00.00000096,5.0
2010-04-21 05:50:00.0000007,4.5
2011-05-12 20:59:00.000000147,7.7
2011-11-09 11:49:00.00000045,5.7
2014-11-06 09:05:00.00000029,7.0
2011-11-02 10:54:15.0000001,8.5
2012-05-21 13:05:00.000000169,5.7
2015-02-13 23:32:43.0000005,7.5
2009-08-18 21:05:00.000000236,5.7
2010-12-14 23:46:00.000000147,5.7
2011-01-24 18:39:00.0000004,24.1
2013-07-05 15:30:28.0000002,32.33
2010-09-18 18:45:41.0000001,10.1
2011-04-30 21:34:34.0000003,6.5
2015-03-23 12:14:47.0000001,10.0
2010-12-25 00:38:40.0000001,4.1
2013-01-30 23:07:00.000000122,15.0
2013-03-02 18:17:00.00000024,5.0
2015-05-21 13:06:21.0000006,40.54
2009-01-07 23:25:08.0000002,5.4
2011-06-01 20:14:43.0000001,4.1
2014-03-19 09:35:00.00000071,10.0
2014-10-10 21:10:06.0000005,5.0
2011-07-30 02:00:18.0000003,5.7
2011-12-09 19:38:29.0000001,18.5
2013-06-15 02:14:00.000000193,8.5
2009-07-11 01:15:00.000000161,8.1
2010-04-22 00:04:42.0000002,8.9
2009-05-07 10:42:18.0000008,8.1
2009-05-23 00:24:19.0000001,5.3
2010-09-20 14:08:00.00000088,14.9
2013-05-31 12:41:22.0000001,6.5
2010-08-07 09:58:38.0000001,4.5
2011-10-17 18:09:41.0000003,4.1
2013-04-05 17:00:00.000000136,9.0
2013-12-19 21:09:00.000000120,57.33
2014-09-28 14:44:00.000000180,10.0
2009-12-21 10:54:00.0000003,45.0
2010-08-23 20:14:35.0000001,4.5
2011-05-19 03:49:00.0000007,12.9
2012-05-17 07:34:00.00000090,14.9
2013-04-07 02:27:00.00000054,10.0
2009-02-18 21:33:00.000000230,5.3
2009-07-26 11:07:43.0000002,6.5
2009-12-10 21:34:00.00000035,13.7
2011-03-30 07:17:13.0000001,7.3
2011-09-27 13:15:00.00000040,4.1
2012-01-11 08:52:00.00000069,7.3
2012-11-02 22:57:00.00000034,7.0
2013-06-13 20:24:38.0000004,6.5
2014-07-06 16:10:07.0000004,10.0
2014-12-28 09:47:00.00000043,4.5
2015-06-02 10:12:03.0000008,34.54
2013-08-25 00:48:00.00000095,5.5
2011-01-26 12:17:16.0000004,6.5
2011-02-23 23:06:00.00000066,9.7
2011-06-11 00:45:00.000000105,8.5
2013-10-24 06:24:57.0000001,6.5
2009-04-07 12:27:00.00000015,6.1
2010-09-11 10:30:28.0000001,6.9
2013-11-15 22:56:33.0000002,7.5
2014-12-15 19:08:14.0000001,5.5
2010-02-14 13:15:00.000000120,8.5
2014-10-23 13:24:00.00000017,10.0
2010-03-29 09:30:49.0000001,4.5
2013-11-25 00:34:00.00000058,4.5
2014-08-18 14:25:37.0000006,8.0
2015-02-20 15:52:42.0000001,7.5
2012-04-02 11:03:00.0000006,8.1
2013-09-20 20:13:23.0000001,9.5
2014-11-06 10:12:00.000000195,9.0
2012-05-20 23:52:00.00000067,6.1
2013-03-07 13:59:00.000000132,10.0
2009-10-23 00:02:52.0000001,9.7
2010-10-25 20:46:38.0000005,8.5
2010-10-26 17:25:00.000000120,10.5
2012-02-09 09:38:57.0000003,8.5
2012-12-07 06:09:06.0000001,4.0
2014-02-25 07:15:00.00000095,35.33
2015-06-22 09:47:06.0000007,14.5
2009-02-11 14:57:00.000000154,15.3
2009-05-13 21:00:00.000000180,6.1
2010-05-01 21:47:00.000000176,8.5
2011-09-01 20:53:04.0000001,15.7
2012-09-06 22:57:00.000000231,5.5
2013-01-29 19:54:15.0000001,9.0
2009-06-27 13:17:19.0000002,3.7
2011-12-07 15:06:26.0000003,12.9
2011-04-28 21:44:15.0000003,13.3
2014-01-24 13:21:00.0000003,12.0
2014-02-26 08:45:37.0000003,6.5
2015-04-07 09:03:43.0000004,3.5
2009-10-26 16:39:46.0000001,9.7
2010-10-09 07:39:00.00000013,55.7
2013-10-23 16:15:00.000000118,8.5
2013-10-31 18:42:18.0000001,7.5
2009-12-19 16:05:00.00000025,34.0
2011-02-28 11:50:00.000000199,10.9
2012-09-23 18:51:28.0000008,32.8
2014-01-18 11:16:00.00000043,5.0
2014-10-08 19:45:00.000000101,14.5
2010-10-26 15:36:00.00000051,10.9
2011-03-18 13:42:35.0000001,8.1
2011-05-18 08:30:07.0000005,4.1
2009-03-07 12:36:43.0000003,6.9
2010-07-13 07:33:54.0000001,4.1
2010-09-03 08:37:00.00000021,7.7
2011-05-13 19:26:00.000000176,3.7
2011-08-16 18:50:55.0000005,9.7
2013-03-01 21:48:00.000000230,4.5
2013-09-23 10:51:43.0000001,21.5
2014-11-26 14:25:20.0000001,11.5
2009-12-14 14:49:00.000000128,4.9
2009-03-17 17:53:55.0000003,21.9
2009-04-25 22:06:39.0000002,7.7
2015-01-08 20:23:34.0000006,17.5
2015-02-02 15:37:58.0000001,7.0
2012-07-20 14:40:00.00000097,38.9
2010-07-22 20:52:00.000000235,14.1
2011-05-20 23:26:28.0000005,31.3
2013-02-19 22:05:11.0000003,6.5
2010-04-25 20:51:52.0000002,5.7
2010-10-26 10:42:00.000000101,8.5
2014-01-05 11:07:00.00000011,20.5
2014-02-19 00:53:00.00000047,5.0
2015-02-18 22:54:07.0000003,12.0
2009-11-17 09:32:12.0000003,20.5
2012-04-11 12:12:00.000000152,8.9
2013-10-15 13:42:14.0000004,10.0
2009-06-01 13:48:00.000000136,4.5
2010-05-03 11:28:00.000000121,35.87000000000001
2012-07-02 07:04:00.00000042,6.1
2012-11-15 08:48:11.0000003,7.5
2013-12-31 23:21:00.000000175,9.5
2015-02-11 00:01:28.0000002,13.5
2011-10-23 01:50:21.0000002,6.9
2013-01-23 12:17:00.000000101,8.5
2013-06-25 14:45:28.0000002,13.5
2010-05-26 14:23:35.0000006,26.5
2013-03-16 02:53:58.0000003,4.0
2013-04-03 07:23:00.000000129,57.33
2014-01-30 08:30:58.0000004,11.0
2014-05-21 14:06:08.0000005,14.0
2012-03-09 18:24:00.00000019,10.5
2012-07-20 22:17:00.000000113,6.9
2009-06-09 10:57:01.0000001,6.1
2009-12-09 12:08:00.000000130,22.9
2011-02-10 08:14:54.0000001,3.7
2012-02-13 20:34:37.0000004,5.7
2013-06-19 13:18:00.000000174,8.5
2014-12-13 02:49:00.000000129,24.5
2015-01-22 19:29:06.0000008,4.0
2013-07-18 08:36:00.000000115,22.0
2014-02-02 00:00:22.0000001,9.0
2009-04-26 14:54:00.000000104,5.3
2009-08-17 08:57:00.00000057,6.9
2010-04-23 18:42:56.0000004,32.8
2010-05-10 07:31:00.000000110,5.7
2010-06-16 01:50:00.00000015,63.0
2010-07-15 12:49:26.0000005,14.9
2012-11-11 00:37:00.000000138,33.0
2013-08-30 00:12:10.0000003,5.5
2014-02-28 19:12:00.000000126,4.0
2014-03-12 18:04:07.0000001,11.5
2011-06-17 10:03:58.0000002,10.1
2011-08-27 09:34:00.00000042,6.1
2013-01-04 13:29:00.00000026,7.5
2010-06-13 15:40:46.0000006,49.57
2010-07-26 09:45:48.00000010,10.1
2011-09-13 09:45:56.0000004,8.9
2014-01-10 03:56:47.0000002,26.0
2009-10-25 18:34:00.000000100,6.1
2010-05-15 21:38:00.00000060,12.1
2011-09-25 18:32:00.00000044,10.1
2011-02-28 20:24:38.0000001,8.9
2009-05-14 10:36:00.000000179,10.9
2009-08-30 16:43:00.00000073,7.3
2009-10-01 18:04:00.000000216,8.5
2010-08-10 14:01:32.0000001,5.7
2011-09-05 17:28:55.0000005,4.5
2011-10-16 17:10:38.0000004,11.7
2012-04-29 15:56:05.0000001,21.3
2014-08-02 01:40:00.000000211,13.0
2009-12-27 19:16:00.00000066,27.7
2010-02-12 15:16:45.0000004,10.5
2011-01-05 10:35:00.00000033,6.1
2013-01-12 04:27:44.0000003,2.5
2014-06-29 22:01:00.000000137,19.0
2010-10-22 01:54:00.00000025,5.3
2011-05-17 12:20:40.0000001,8.5
2011-11-15 22:48:00.00000038,7.7
2011-12-30 21:31:48.0000006,12.9
2013-11-13 18:37:00.000000128,6.5
2015-02-17 12:46:56.0000002,8.5
2012-08-28 08:56:00.000000131,5.3
2013-01-24 12:50:00.000000174,7.5
2013-08-23 10:03:00.00000047,11.0
2015-03-31 00:30:00.0000003,12.5
2011-02-22 08:31:00.00000053,6.9
2011-05-19 22:03:00.00000066,10.1
2012-02-29 23:05:00.00000061,4.9
2014-02-06 23:53:21.0000003,6.5
2009-11-24 22:20:00.000000218,32.5
2011-01-08 17:50:00.00000028,13.3
2013-05-07 15:22:00.000000165,12.5
2014-01-24 18:09:00.000000167,11.0
2014-10-22 06:53:56.0000003,5.0
2009-11-14 08:28:17.0000001,6.9
2009-11-24 23:51:00.000000129,8.1
2013-01-21 09:12:00.00000085,13.5
2009-08-27 14:10:00.000000100,12.1
2011-09-10 08:57:00.00000039,18.9
2014-06-26 18:28:13.0000006,10.0
2012-10-23 13:23:36.0000005,11.5
2009-02-09 23:09:13.0000003,15.0
2011-10-09 13:52:25.0000003,19.3
2015-01-23 21:23:58.0000002,4.0
2011-08-18 06:48:00.00000095,7.7
2011-12-08 20:23:00.000000138,4.5
2010-05-13 14:38:25.0000002,4.5
2011-05-10 18:58:00.000000295,3.7
2012-05-23 01:16:04.0000002,5.3
2010-05-16 19:57:00.0000009,26.9
2010-12-11 23:48:59.0000002,20.1
2013-03-09 18:04:00.00000013,6.5
2010-06-26 23:16:00.000000134,12.5
2012-02-18 20:59:00.000000130,8.5
2013-10-01 06:12:41.0000001,7.0
2010-01-03 23:35:00.00000094,45.0
2012-08-24 07:08:20.0000003,6.5
2013-08-03 21:27:31.0000002,5.0
2014-06-20 13:15:15.0000003,3.5
2009-01-16 08:21:00.000000192,5.7
2013-03-03 00:00:44.0000002,14.5
2010-05-05 08:46:00.000000125,9.7
2010-07-06 23:46:55.0000004,5.7
2010-07-17 22:50:27.0000004,10.1
2013-02-03 02:09:00.00000032,16.5
2013-04-12 12:52:00.0000005,9.5
2015-02-22 12:28:27.0000001,7.5
2010-08-18 01:53:36.0000001,14.9
2011-04-17 08:31:00.00000063,28.9
2014-01-30 09:37:00.000000188,13.0
2014-04-23 12:01:43.0000003,5.0
2013-06-30 08:52:09.0000003,19.0
2014-12-06 08:11:53.0000005,7.5
2010-04-14 10:44:11.0000004,49.57
2012-08-21 23:22:00.0000002,9.3
2013-07-20 21:47:00.000000167,11.5
2014-01-06 13:53:23.0000003,8.5
2015-04-16 13:52:29.00000010,4.0
2011-07-29 21:05:00.000000146,6.1
2012-02-11 01:26:00.000000106,10.9
2014-05-12 18:32:50.0000001,3.0
2015-06-11 08:17:38.0000004,3.5
2009-02-02 09:07:24.0000002,11.3
2009-09-13 19:11:00.00000097,5.3
2014-11-03 22:25:00.000000177,38.0
2010-06-11 22:17:17.0000006,7.3
2010-10-17 00:40:19.0000004,8.9
2012-03-16 21:54:02.0000006,6.1
2013-06-04 19:35:51.0000007,10.0
2014-07-16 15:11:16.0000004,12.5
2014-09-19 22:09:00.000000157,6.0
2009-08-31 23:03:44.0000001,10.1
2010-06-09 09:18:14.0000003,6.5
2010-12-20 09:04:27.0000003,2.5
2011-03-14 07:56:40.0000003,10.9
2011-10-09 21:14:00.000000108,7.3
2011-11-27 05:03:27.0000002,10.9
2013-03-05 10:45:00.000000111,12.5
2010-01-20 11:41:15.0000004,11.7
2015-03-20 23:57:12.0000003,7.5
2009-03-04 21:17:00.000000149,7.3
2009-05-21 09:37:00.00000080,4.9
2010-02-28 05:47:07.0000002,10.1
2012-10-20 04:18:20.0000001,13.0
2012-11-01 09:58:28.0000004,30.5
2013-07-18 08:20:19.0000003,6.5
2014-07-26 02:06:54.0000006,27.5
2014-04-29 23:35:00.000000176,7.0
2012-02-21 20:00:00.000000221,9.3
2014-05-20 19:13:03.0000001,11.5
2009-03-14 23:59:30.0000003,5.8
2012-02-29 00:02:00.00000012,18.1
2012-09-07 19:52:18.0000005,8.5
2013-09-24 07:22:00.00000036,15.0
2014-05-27 09:26:13.0000002,16.5
2012-05-15 12:08:58.0000004,10.5
2009-05-19 18:29:00.00000044,11.7
2012-04-30 11:18:00.00000090,10.9
2013-04-30 13:26:32.0000001,6.0
2014-06-03 06:55:18.0000001,8.5
2012-04-08 18:42:16.0000002,11.7
2010-05-04 22:38:57.0000004,4.9
2010-09-15 21:00:00.00000029,13.7
2012-01-18 21:09:29.0000005,10.1
2013-09-12 12:56:00.00000038,8.0
2013-10-21 08:03:00.00000030,9.5
2012-01-20 22:45:19.0000006,7.7
2013-04-06 14:07:00.00000098,10.0
2009-11-01 03:34:08.0000002,20.7
2012-08-23 12:50:47.0000002,49.8
2014-09-26 19:13:00.00000087,7.0
2010-10-07 05:48:00.00000031,7.3
2011-04-01 02:28:47.0000001,3.3
2013-03-24 17:49:39.0000002,8.5
2013-10-09 19:13:32.0000004,6.5
2015-03-01 15:29:20.0000001,8.0
2009-12-24 14:48:00.000000233,8.1
2010-04-27 14:41:00.000000102,25.7
2013-05-24 05:12:08.0000001,19.5
2013-08-16 14:13:09.0000003,7.5
2015-04-25 12:18:15.0000003,7.0
2009-03-31 22:32:00.000000148,6.5
2015-03-09 06:59:52.0000003,4.0
2011-02-04 09:42:19.0000001,7.7
2012-07-21 20:26:52.0000001,6.9
2012-12-02 22:18:00.000000126,11.0
2009-04-09 19:51:00.0000006,8.5
2009-05-08 19:12:00.000000225,27.7
2009-12-15 09:25:58.0000001,4.1
2012-11-30 21:26:00.000000281,7.0
2013-01-20 22:27:00.000000140,16.5
2011-09-13 16:11:18.0000001,6.9
2012-04-11 12:09:00.00000021,7.7
2013-07-26 08:11:00.00000034,46.5
2009-12-31 22:28:23.0000002,4.5
2010-04-02 17:40:34.0000003,10.9
2014-03-13 17:00:56.0000003,6.0
2009-04-07 09:01:51.0000002,12.1
2009-09-16 19:21:45.0000001,6.5
2011-01-21 23:52:00.00000094,4.9
2012-06-20 14:00:00.00000021,17.3
2014-07-26 23:47:00.00000056,20.0
2014-07-29 23:07:00.00000043,7.0
2015-03-20 06:47:07.0000001,10.0
2009-06-25 02:25:00.00000056,6.1
2013-04-10 17:16:00.00000044,83.33
2010-12-22 13:24:00.0000003,13.7
2012-07-07 23:12:41.0000001,12.5
2012-11-25 12:36:00.00000038,8.5
2014-09-11 16:07:00.00000096,35.5
2015-03-02 09:41:10.0000007,11.5
2009-08-19 14:32:00.00000068,11.7
2014-07-20 11:01:28.0000002,10.0
2009-11-25 12:29:43.0000003,7.7
2014-05-10 10:35:47.0000002,6.0
2010-01-07 18:38:00.000000168,20.1
2011-09-14 20:08:28.0000008,5.7
2009-03-07 18:42:20.0000001,6.5
2009-10-18 16:11:46.0000001,4.1
2009-08-14 22:41:00.000000217,12.1
2009-12-29 20:12:00.000000179,6.1
2013-04-01 19:00:53.0000006,10.5
2013-10-07 18:52:00.00000027,7.0
2014-02-13 21:20:00.000000154,17.5
2010-07-27 07:23:00.000000145,5.3
2012-10-25 09:49:00.000000114,16.5
2013-01-16 04:14:52.0000001,11.0
2009-04-25 09:36:32.0000002,12.1
2009-09-11 13:21:07.0000001,10.1
2010-07-07 17:42:09.0000002,17.7
2010-12-05 01:15:00.000000140,12.5
2013-10-30 09:41:43.0000002,7.0
2014-11-26 20:05:00.000000152,20.0
2010-01-14 10:43:00.00000050,6.5
2012-10-26 10:36:00.000000127,5.0
2014-02-07 00:00:18.0000001,9.5
2015-03-31 17:54:09.0000003,11.5
2010-09-21 09:39:00.000000181,10.5
2011-01-05 20:35:25.0000001,13.3
2011-05-21 21:00:00.000000149,3.7
2012-06-14 10:34:00.00000044,10.9
2014-04-06 13:00:13.0000004,28.5
2010-11-02 17:29:00.000000201,5.3
2012-08-26 15:05:00.000000119,12.5
2013-04-30 04:49:00.00000021,12.0
2013-11-27 08:45:00.000000162,8.5
2014-03-10 08:44:58.0000001,7.0
2009-04-03 20:57:00.00000097,6.1
2009-08-19 19:03:00.0000001,4.9
2011-12-25 15:20:16.0000001,6.1
2012-06-05 18:21:00.000000179,4.9
2012-11-13 15:58:45.0000002,7.5
2013-02-05 07:41:24.0000001,24.5
2009-03-13 17:18:30.0000001,5.3
2013-10-24 08:43:31.0000002,8.5
2012-05-20 14:36:33.0000006,6.1
2014-07-28 15:09:59.0000002,8.0
2015-02-21 21:06:45.0000001,5.0
2015-05-28 18:39:42.0000006,18.5
2012-08-19 12:46:56.0000002,26.9
2014-03-16 18:35:00.000000233,9.0
2010-05-08 09:56:00.00000078,14.9
2012-01-23 10:34:15.0000002,14.5
2013-11-29 09:56:12.0000002,17.0
2011-07-13 23:43:00.00000015,8.9
2013-05-03 23:20:00.000000282,22.5
2010-05-22 13:06:00.00000080,5.7
2012-08-15 00:40:17.0000002,12.5
2009-10-29 18:22:00.00000059,9.3
2010-07-18 01:52:00.000000164,16.5
2011-10-10 17:13:00.000000163,4.1
2012-11-09 20:21:00.00000049,7.0
2013-12-18 18:32:47.0000005,4.0
2009-05-24 05:23:26.0000001,10.1
2011-04-09 17:42:00.0000002,5.7
2013-01-26 02:25:37.0000001,11.0
2009-07-17 01:04:10.0000001,6.1
2010-06-18 08:29:00.000000119,10.1
2012-08-18 16:14:44.0000001,12.5
2013-01-16 19:13:26.0000003,12.0
2009-10-21 22:01:30.0000004,6.1
2010-11-23 20:22:00.000000141,5.7
2011-01-10 09:20:11.0000001,13.7
2011-02-09 14:02:00.00000014,9.3
2014-03-01 16:01:00.000000162,6.5
2015-02-10 15:14:13.0000007,8.5
2015-05-23 18:17:34.0000006,18.5
2010-01-22 00:25:00.00000048,5.7
2011-08-02 22:32:25.0000002,10.9
2013-11-15 07:58:00.000000126,5.0
2011-06-22 19:53:00.000000231,27.3
